date,christmas_holidays,sport_holidays,spring_holidays,summer_holidays,autumn_holidays,weekend,public_holiday,bridge,week_day,month,week_day_label,wind_speed,temperature,cloud_cover,humidity
2018-04-21,0,0,0,0,0,1,0,0,7,4,Saturday,1.1,46.235,0.09,0.44
2018-04-22,0,0,0,0,0,1,0,0,1,4,Sunday,1.42,44.465,0.66,0.46
2018-04-23,0,0,0,0,0,0,0,0,2,4,Monday,3.92,49.57,0.46,0.47
2018-04-24,0,0,0,0,0,0,0,0,3,4,Tuesday,4.17,49.08,0.58,0.52
2018-04-25,0,0,0,0,0,0,0,0,4,4,Wednesday,2.9,53.6,0.66,0.71
2018-04-26,0,0,0,0,0,0,0,0,5,4,Thursday,6.75,41.51,0.28,0.68
2018-04-27,0,0,0,0,0,0,0,0,6,4,Friday,0.27,48.985,0.12,0.52
2018-04-28,0,0,0,0,0,1,0,0,7,4,Saturday,3.49,44.825,0.55,0.6
2018-04-29,0,0,0,0,0,1,0,0,1,4,Sunday,4.98,38.68,0.2,0.63
2018-04-30,0,0,0,0,0,0,0,0,2,4,Monday,1.47,44.325,0.0,0.46
2018-01-05,0,0,0,0,0,0,0,0,3,5,Tuesday,4.51,59.955,0.05,0.3
2018-02-05,0,0,0,0,0,0,0,0,4,5,Wednesday,6.95,71.39,0.3,0.37
2018-03-05,0,0,0,0,0,0,0,0,5,5,Thursday,5.45,75.93,0.62,0.55
2018-04-05,0,0,0,0,0,0,0,0,6,5,Friday,0.65,60.58,0.96,0.89
2018-05-05,0,0,0,0,0,1,0,0,7,5,Saturday,4.86,68.545,0.55,0.64
2018-06-05,0,0,0,0,0,1,0,0,1,5,Sunday,2.02,69.17,0.13,0.47
2018-07-05,0,0,0,0,0,0,0,0,2,5,Monday,2.94,58.435,0.27,0.59
2018-08-05,0,0,0,0,0,0,0,0,3,5,Tuesday,0.98,59.685,0.03,0.53
2018-09-05,0,0,0,0,0,0,0,0,4,5,Wednesday,1.72,68.905,0.19,0.41
2018-10-05,0,0,0,0,0,0,0,0,5,5,Thursday,3.76,70.78,0.57,0.57
2018-11-05,0,0,0,0,0,0,0,0,6,5,Friday,1.25,62.665,0.43,0.72
2018-12-05,0,0,0,0,0,1,0,0,7,5,Saturday,5.5,47.745,0.92,0.8
2018-05-13,0,0,0,0,0,1,1,0,1,5,Sunday,4.61,44.31,0.99,0.89
2018-05-14,0,0,0,0,0,0,0,0,2,5,Monday,2.0,52.955,0.89,0.88
2018-05-15,0,0,0,0,0,0,0,0,3,5,Tuesday,1.06,68.35,0.8,0.84
2018-05-16,0,0,0,0,0,0,0,0,4,5,Wednesday,2.65,58.785,0.71,0.82
2018-05-17,0,0,0,0,0,0,0,0,5,5,Thursday,1.41,62.6,0.04,0.6
2018-05-18,0,0,0,0,0,0,0,0,6,5,Friday,2.37,58.405,0.19,0.7
2018-05-19,0,0,0,0,0,1,0,0,7,5,Saturday,3.21,56.6,0.58,0.75
2018-05-20,0,0,0,0,0,1,0,0,1,5,Sunday,0.83,59.485,0.96,0.91
2018-05-21,0,0,0,0,0,0,0,0,2,5,Monday,7.47,49.195,0.97,0.92
2018-05-22,0,0,0,0,0,0,0,0,3,5,Tuesday,3.07,53.975,0.97,0.97
2018-05-23,0,0,0,0,0,0,0,0,4,5,Wednesday,2.3,56.295,0.82,0.93
2018-05-24,0,0,0,0,0,0,0,0,5,5,Thursday,1.79,63.52,0.18,0.72
2018-05-25,0,0,0,0,0,0,0,0,6,5,Friday,2.67,70.26,0.11,0.58
2018-05-26,0,0,0,0,0,1,0,0,7,5,Saturday,3.56,77.62,0.38,0.51
2018-05-27,0,0,0,0,0,1,0,0,1,5,Sunday,1.58,78.125,0.46,0.64
2018-05-28,0,0,0,0,0,0,1,0,2,5,Monday,1.41,82.845,0.11,0.56
2018-05-29,0,0,0,0,0,0,0,0,3,5,Tuesday,1.61,82.43,0.19,0.57
2018-05-30,0,0,0,0,0,0,0,0,4,5,Wednesday,3.08,72.385,0.58,0.7
2018-05-31,0,0,0,0,0,0,0,0,5,5,Thursday,2.1,78.1,0.8,0.82
2018-01-06,0,0,0,0,0,0,0,0,6,6,Friday,5.14,79.77,0.49,0.69
2018-02-06,0,0,0,0,0,1,0,0,7,6,Saturday,6.15,64.425,0.25,0.81
2018-03-06,0,0,0,0,0,1,0,0,1,6,Sunday,4.77,59.515,0.66,0.86
2018-04-06,0,0,0,0,0,0,0,0,2,6,Monday,8.27,67.37,0.34,0.66
2018-05-06,0,0,0,0,0,0,0,0,3,6,Tuesday,5.86,67.705,0.08,0.51
2018-06-06,0,0,0,0,0,0,0,0,4,6,Wednesday,4.59,63.08,0.54,0.61
2018-07-06,0,0,0,0,0,0,0,0,5,6,Thursday,1.14,62.84,0.45,0.64
2018-08-06,0,0,0,0,0,0,0,0,6,6,Friday,4.28,67.935,0.45,0.71
2018-09-06,0,0,0,0,0,1,0,0,7,6,Saturday,3.79,63.085,0.73,0.82
2018-10-06,0,0,0,0,0,1,0,0,1,6,Sunday,2.18,65.665,0.79,0.92
2018-11-06,0,0,0,0,0,0,0,0,2,6,Monday,2.14,64.93,0.99,0.98
2018-12-06,0,0,0,0,0,0,0,0,3,6,Tuesday,5.78,64.915,0.99,0.98
2018-06-13,0,0,0,0,0,0,0,0,4,6,Wednesday,2.08,71.835,0.96,0.9
2018-06-14,0,0,0,0,0,0,0,0,5,6,Thursday,3.28,72.305,0.39,0.67
2018-06-15,0,0,0,0,0,0,0,0,6,6,Friday,0.79,70.395,0.47,0.55
2018-06-16,0,0,0,0,0,1,0,0,7,6,Saturday,3.8,75.795,0.35,0.6
2018-06-17,0,0,0,0,0,1,1,0,1,6,Sunday,3.04,84.155,0.41,0.72
2018-06-18,0,0,0,0,0,0,0,0,2,6,Monday,6.33,89.205,0.39,0.64
2018-06-19,0,0,0,0,0,0,0,0,3,6,Tuesday,6.0,86.095,0.4,0.69
2018-06-20,0,0,0,1,0,0,0,0,4,6,Wednesday,3.63,71.305,0.88,0.93
2018-06-21,0,0,0,1,0,0,0,0,5,6,Thursday,4.32,68.73,0.91,0.89
2018-06-22,0,0,0,1,0,0,0,0,6,6,Friday,6.56,65.715,0.97,0.97
2018-06-23,0,0,0,1,0,1,0,0,7,6,Saturday,6.95,66.035,0.92,0.94
2018-06-24,0,0,0,1,0,1,0,0,1,6,Sunday,1.27,68.745,0.82,0.75
2018-06-25,0,0,0,1,0,0,0,0,2,6,Monday,2.64,69.545,0.47,0.8
2018-06-26,0,0,0,1,0,0,0,0,3,6,Tuesday,6.08,68.815,0.53,0.78
2018-06-27,0,0,0,1,0,0,0,0,4,6,Wednesday,5.77,75.21,0.79,0.8
2018-06-28,0,0,0,1,0,0,0,0,5,6,Thursday,2.56,71.755,0.83,0.86
2018-06-29,0,0,0,1,0,0,0,0,6,6,Friday,1.32,75.59,0.22,0.75
2018-06-30,0,0,0,1,0,1,0,0,7,6,Saturday,5.95,90.38,0.09,0.73
2018-01-07,0,0,0,1,0,1,0,0,1,7,Sunday,7.55,93.84,0.25,0.72
2018-02-07,0,0,0,1,0,0,0,0,2,7,Monday,7.96,89.305,0.58,0.74
2018-03-07,0,0,0,1,0,0,0,0,3,7,Tuesday,1.7,73.875,0.27,0.69
2018-04-07,0,0,0,1,0,0,2,0,4,7,Wednesday,3.2,78.575,0.23,0.72
2018-05-07,0,0,0,1,0,0,0,0,5,7,Thursday,3.83,87.835,0.44,0.76
2018-06-07,0,0,0,1,0,0,0,0,6,7,Friday,2.0,87.86,0.49,0.85
2018-07-07,0,0,0,1,0,1,0,0,7,7,Saturday,8.11,71.08,0.07,0.66
2018-08-07,0,0,0,1,0,1,0,0,1,7,Sunday,3.62,69.38,0.01,0.58
2018-09-07,0,0,0,1,0,0,0,0,2,7,Monday,2.02,72.235,0.0,0.58
2018-10-07,0,0,0,1,0,0,0,0,3,7,Tuesday,4.17,78.585,0.09,0.61
2018-11-07,0,0,0,1,0,0,0,0,4,7,Wednesday,4.11,77.975,0.43,0.65
2018-12-07,0,0,0,1,0,0,0,0,5,7,Thursday,3.5,75.85,0.13,0.59
2018-07-13,0,0,0,1,0,0,0,0,6,7,Friday,4.44,77.695,0.27,0.6
2018-07-14,0,0,0,1,0,1,0,0,7,7,Saturday,5.11,81.215,0.09,0.57
2018-07-15,0,0,0,1,0,1,0,0,1,7,Sunday,1.08,76.6,0.7,0.84
2018-07-16,0,0,0,1,0,0,0,0,2,7,Monday,0.92,82.45,0.46,0.77
2018-07-17,0,0,0,1,0,0,0,0,3,7,Tuesday,1.24,83.49,0.44,0.78
2018-07-18,0,0,0,1,0,0,0,0,4,7,Wednesday,4.41,73.585,0.25,0.65
2018-07-19,0,0,0,1,0,0,0,0,5,7,Thursday,4.4,70.235,0.16,0.59
2018-07-20,0,0,0,1,0,0,0,0,6,7,Friday,4.81,74.7,0.47,0.6
2018-07-21,0,0,0,1,0,1,0,0,7,7,Saturday,5.71,74.23,0.77,0.8
2018-07-22,0,0,0,1,0,1,0,0,1,7,Sunday,6.99,73.905,0.92,0.91
2018-07-23,0,0,0,1,0,0,0,0,2,7,Monday,7.58,73.72,0.88,0.92
2018-07-24,0,0,0,1,0,0,0,0,3,7,Tuesday,5.18,71.595,0.66,0.8
2018-07-25,0,0,0,1,0,0,0,0,4,7,Wednesday,0.81,75.15,0.39,0.72
2018-07-26,0,0,0,1,0,0,0,0,5,7,Thursday,2.27,76.335,0.15,0.59
2018-07-27,0,0,0,1,0,0,0,0,6,7,Friday,6.26,74.505,0.57,0.62
2018-07-28,0,0,0,1,0,1,0,0,7,7,Saturday,4.49,67.67,0.41,0.65
2018-07-29,0,0,0,1,0,1,0,0,1,7,Sunday,1.27,68.665,0.31,0.6
2018-07-30,0,0,0,1,0,0,0,0,2,7,Monday,1.39,69.82,0.46,0.66
2018-07-31,0,0,0,1,0,0,0,0,3,7,Tuesday,2.68,68.97,0.28,0.71
2018-01-08,0,0,0,1,0,0,0,0,4,8,Wednesday,3.19,70.845,0.6,0.77
2018-02-08,0,0,0,1,0,0,0,0,5,8,Thursday,3.03,73.38,0.45,0.68
2018-03-08,0,0,0,1,0,0,0,0,6,8,Friday,4.48,77.07,0.54,0.67
2018-04-08,0,0,0,1,0,1,0,0,7,8,Saturday,1.42,73.74,0.22,0.7
2018-05-08,0,0,0,1,0,1,0,0,1,8,Sunday,5.38,84.015,0.27,0.6
2018-06-08,0,0,0,1,0,0,0,0,2,8,Monday,6.89,85.075,0.5,0.6
2018-07-08,0,0,0,1,0,0,0,0,3,8,Tuesday,0.77,78.965,0.83,0.83
2018-08-08,0,0,0,1,0,0,0,0,4,8,Wednesday,0.83,76.57,0.68,0.87
2018-09-08,0,0,0,1,0,0,0,0,5,8,Thursday,1.4,75.525,0.61,0.8
2018-10-08,0,0,0,1,0,0,0,0,6,8,Friday,3.96,81.15,0.42,0.72
2018-11-08,0,0,0,1,0,1,0,0,7,8,Saturday,4.3,77.195,0.44,0.82
2018-12-08,0,0,0,1,0,1,0,0,1,8,Sunday,2.06,77.135,0.14,0.66
2018-08-13,0,0,0,1,0,0,0,0,2,8,Monday,3.09,76.405,0.03,0.65
2018-08-14,0,0,0,1,0,0,0,0,3,8,Tuesday,0.95,76.775,0.18,0.65
2018-08-15,0,0,0,1,0,0,0,0,4,8,Wednesday,2.47,78.28,0.3,0.6
2018-08-16,0,0,0,1,0,0,0,0,5,8,Thursday,4.0,79.64,0.68,0.73
2018-08-17,0,0,0,1,0,0,0,0,6,8,Friday,2.15,78.97,0.75,0.8
2018-08-18,0,0,0,1,0,1,0,0,7,8,Saturday,0.86,75.1,0.77,0.86
2018-08-19,0,0,0,1,0,1,0,0,1,8,Sunday,5.15,75.635,0.39,0.82
2018-08-20,0,0,0,1,0,0,0,0,2,8,Monday,3.45,77.105,0.42,0.79
2018-08-21,0,0,0,1,0,0,0,0,3,8,Tuesday,6.57,74.18,0.72,0.83
2018-08-22,0,0,0,1,0,0,0,0,4,8,Wednesday,4.37,72.105,0.85,0.85
2018-08-23,0,0,0,1,0,0,0,0,5,8,Thursday,5.54,67.68,0.24,0.6
2018-08-24,0,0,0,1,0,0,0,0,6,8,Friday,3.93,68.74,0.12,0.6
2018-08-25,0,0,0,1,0,1,0,0,7,8,Saturday,7.7,67.53,0.77,0.76
2018-08-26,0,0,0,1,0,1,0,0,1,8,Sunday,5.51,78.54,0.78,0.84
2018-08-27,0,0,0,1,0,0,0,0,2,8,Monday,5.08,88.18,0.38,0.77
2018-08-28,0,0,0,1,0,0,0,0,3,8,Tuesday,10.15,87.79,0.43,0.67
2018-08-29,0,0,0,1,0,0,0,0,4,8,Wednesday,5.42,84.02,0.61,0.77
2018-08-30,0,0,0,1,0,0,0,0,5,8,Thursday,1.12,69.855,0.9,0.88
2018-08-31,0,0,0,1,0,0,0,0,6,8,Friday,4.26,66.13,0.49,0.71
2018-01-09,0,0,0,1,0,1,0,0,7,9,Saturday,4.14,74.275,0.46,0.74
2018-02-09,0,0,0,1,0,1,0,0,1,9,Sunday,4.85,81.31,0.66,0.84
2018-03-09,0,0,0,1,0,0,1,0,2,9,Monday,4.74,83.995,0.74,0.7
2018-04-09,0,0,0,0,0,0,0,0,3,9,Tuesday,1.69,79.14,0.71,0.87
2018-05-09,0,0,0,0,0,0,0,0,4,9,Wednesday,5.07,83.845,0.27,0.69
2018-06-09,0,0,0,0,0,0,0,0,5,9,Thursday,3.34,82.68,0.39,0.73
2018-07-09,0,0,0,0,0,0,0,0,6,9,Friday,7.32,69.18,0.9,0.85
2018-08-09,0,0,0,0,0,1,0,0,7,9,Saturday,7.28,67.15,0.86,0.81
2018-09-09,0,0,0,0,0,1,0,0,1,9,Sunday,10.26,65.29,0.66,0.67
2018-10-09,0,0,0,0,0,0,0,0,2,9,Monday,9.22,63.175,0.45,0.67
2018-11-09,0,0,0,0,0,0,0,0,3,9,Tuesday,4.93,65.105,0.36,0.76
2018-12-09,0,0,0,0,0,0,0,0,4,9,Wednesday,2.13,66.11,0.13,0.74
2018-09-13,0,0,0,0,0,0,0,0,5,9,Thursday,3.24,68.94,0.04,0.67
2018-09-14,0,0,0,0,0,0,0,0,6,9,Friday,2.63,66.41,0.18,0.73
2018-09-15,0,0,0,0,0,1,0,0,7,9,Saturday,2.29,72.43,0.02,0.69
2018-09-16,0,0,0,0,0,1,0,0,1,9,Sunday,3.41,71.055,0.0,0.75
2018-09-17,0,0,0,0,0,0,0,0,2,9,Monday,3.65,78.17,0.2,0.74
2018-09-18,0,0,0,0,0,0,0,0,3,9,Tuesday,0.39,79.55,0.19,0.65
2018-09-19,0,0,0,0,0,0,0,0,4,9,Wednesday,3.12,71.735,0.51,0.8
2018-09-20,0,0,0,0,0,0,0,0,5,9,Thursday,5.28,70.185,0.6,0.84
2018-09-21,0,0,0,0,0,0,0,0,6,9,Friday,4.17,82.58,0.41,0.72
2018-09-22,0,0,0,0,0,1,0,0,7,9,Saturday,7.48,71.29,0.54,0.6
2018-09-23,0,0,0,0,0,1,0,0,1,9,Sunday,5.71,58.45,0.39,0.62
2018-09-24,0,0,0,0,0,0,0,0,2,9,Monday,3.4,59.335,0.04,0.73
2018-09-25,0,0,0,0,0,0,0,0,3,9,Tuesday,4.88,64.81,0.54,0.8
2018-09-26,0,0,0,0,0,0,0,0,4,9,Wednesday,4.17,74.375,0.87,0.81
2018-09-27,0,0,0,0,0,0,0,0,5,9,Thursday,8.97,58.93,0.51,0.64
2018-09-28,0,0,0,0,0,0,0,0,6,9,Friday,6.88,60.865,0.29,0.57
2018-09-29,0,0,0,0,0,1,0,0,7,9,Saturday,8.0,56.42,0.64,0.69
2018-09-30,0,0,0,0,0,1,0,0,1,9,Sunday,6.69,51.4,0.28,0.61
2018-01-10,0,0,0,0,0,0,0,0,2,10,Monday,7.86,58.92,0.81,0.81
2018-02-10,0,0,0,0,0,0,0,0,3,10,Tuesday,7.17,62.445,0.9,0.85
2018-03-10,0,0,0,0,0,0,0,0,4,10,Wednesday,5.86,62.905,0.81,0.85
2018-04-10,0,0,0,0,0,0,0,0,5,10,Thursday,12.4,73.175,0.26,0.73
2018-05-10,0,0,0,0,0,0,0,0,6,10,Friday,15.94,65.775,0.61,0.72
2018-06-10,0,0,0,0,0,1,0,0,7,10,Saturday,8.15,59.625,0.87,0.85
2018-07-10,0,0,0,0,0,1,0,0,1,10,Sunday,7.93,63.295,0.76,0.89
2018-08-10,0,0,0,0,0,0,1,0,2,10,Monday,9.51,59.89,0.94,0.9
2018-09-10,0,0,0,0,0,0,0,0,3,10,Tuesday,7.35,72.985,0.5,0.8
2018-10-10,0,0,0,0,0,0,0,0,4,10,Wednesday,8.12,76.23,0.24,0.74
2018-11-10,0,0,0,0,0,0,0,0,5,10,Thursday,11.74,63.9,0.69,0.83
2018-12-10,0,0,0,0,0,0,0,0,6,10,Friday,16.17,44.505,0.45,0.69
2018-10-13,0,0,0,0,0,1,0,0,7,10,Saturday,8.83,35.6,0.53,0.74
2018-10-14,0,0,0,0,0,1,0,0,1,10,Sunday,8.37,41.32,0.32,0.74
2018-10-15,0,0,0,0,0,0,0,0,2,10,Monday,6.34,47.965,0.35,0.74
2018-10-16,0,0,0,0,0,0,0,0,3,10,Tuesday,12.07,36.875,0.5,0.72
2018-10-17,0,0,0,0,0,0,0,0,4,10,Wednesday,14.04,42.52,0.03,0.63
2018-10-18,0,0,0,0,0,0,0,0,5,10,Thursday,11.75,40.235,0.09,0.59
2018-10-19,0,0,0,0,0,0,0,0,6,10,Friday,7.16,45.97,0.01,0.51
2018-10-20,0,0,0,0,0,1,0,0,7,10,Saturday,13.68,47.15,0.64,0.7
2018-10-21,0,0,0,0,0,1,0,0,1,10,Sunday,17.61,40.695,0.2,0.65
2018-10-22,0,0,0,0,0,0,0,0,2,10,Monday,9.08,34.67,0.02,0.53
2018-10-23,0,0,0,0,0,0,0,0,3,10,Tuesday,7.87,47.73,0.08,0.57
2018-10-24,0,0,0,0,0,0,0,0,4,10,Wednesday,9.25,44.19,0.05,0.63
2018-10-25,0,0,0,0,0,0,0,0,5,10,Thursday,4.9,43.44,0.36,0.7
2018-10-26,0,0,0,0,0,0,0,0,6,10,Friday,5.97,44.395,0.8,0.65
2018-10-27,0,0,0,0,0,1,0,0,7,10,Saturday,8.09,46.915,0.7,0.72
2018-10-28,0,0,0,0,0,1,0,0,1,10,Sunday,4.62,47.96,0.53,0.75
2018-10-29,0,0,0,0,0,0,0,0,2,10,Monday,12.98,45.705,0.81,0.84
2018-10-30,0,0,0,0,0,0,0,0,3,10,Tuesday,6.69,44.63,0.25,0.76
2018-10-31,0,0,0,0,0,0,0,0,4,10,Wednesday,8.6,52.53,0.74,0.73
2018-01-11,0,0,0,0,0,0,0,0,5,11,Thursday,7.44,49.39,0.83,0.76
2018-02-11,0,0,0,0,0,0,0,0,6,11,Friday,10.92,45.66,0.91,0.68
2018-03-11,0,0,0,0,0,1,0,0,7,11,Saturday,8.15,39.69,0.57,0.73
2018-04-11,0,0,0,0,0,1,0,0,1,11,Sunday,6.61,40.135,0.26,0.7
2018-05-11,0,0,0,0,0,0,0,1,2,11,Monday,17.6,45.32,0.93,0.84
2018-06-11,0,0,0,0,0,0,1,0,3,11,Tuesday,10.86,44.685,0.84,0.81
2018-07-11,0,0,0,0,0,0,0,0,4,11,Wednesday,16.86,38.035,0.96,0.83
2018-08-11,0,0,0,0,0,0,0,0,5,11,Thursday,14.48,28.555,0.75,0.72
2018-09-11,0,0,0,0,0,0,0,0,6,11,Friday,5.14,32.49,0.69,0.69
2018-10-11,0,0,0,0,0,1,0,0,7,11,Saturday,12.42,20.77,0.8,0.78
2018-11-11,0,0,0,0,0,1,0,0,1,11,Sunday,12.09,17.82,0.3,0.68
2018-12-11,0,0,0,0,0,0,1,0,2,11,Monday,10.04,27.275,0.45,0.63
2018-11-13,0,0,0,0,0,0,0,0,3,11,Tuesday,9.7,23.41,0.75,0.72
2018-11-14,0,0,0,0,0,0,0,0,4,11,Wednesday,10.82,14.315,0.17,0.59
2018-11-15,0,0,0,0,0,0,0,0,5,11,Thursday,5.3,22.47,0.17,0.69
2018-11-16,0,0,0,0,0,0,0,0,6,11,Friday,7.8,25.225,0.86,0.81
2018-11-17,0,0,0,0,0,1,0,0,7,11,Saturday,11.76,25.57,0.74,0.8
2018-11-18,0,0,0,0,0,1,0,0,1,11,Sunday,7.51,29.935,0.93,0.86
2018-11-19,0,0,0,0,0,0,0,0,2,11,Monday,5.72,26.765,0.7,0.81
2018-11-20,0,0,0,0,0,0,0,0,3,11,Tuesday,7.52,22.38,0.62,0.82
2018-11-21,0,0,0,0,1,0,0,0,4,11,Wednesday,12.06,22.99,0.55,0.74
2018-11-22,0,0,0,0,1,0,2,0,5,11,Thursday,10.35,24.165,0.72,0.74
2018-11-23,0,0,0,0,1,0,2,0,6,11,Friday,11.89,26.39,0.51,0.75
2018-11-24,0,0,0,0,1,1,0,0,7,11,Saturday,13.8,35.175,0.63,0.79
2018-11-25,0,0,0,0,1,1,0,0,1,11,Sunday,11.07,36.63,0.84,0.87
2018-11-26,0,0,0,0,0,0,0,0,2,11,Monday,13.22,28.025,0.94,0.87
2018-11-27,0,0,0,0,0,0,0,0,3,11,Tuesday,19.21,17.07,0.99,0.85
2018-11-28,0,0,0,0,0,0,0,0,4,11,Wednesday,10.81,11.875,0.73,0.83
2018-11-29,0,0,0,0,0,0,0,0,5,11,Thursday,6.97,14.93,0.62,0.8
2018-11-30,0,0,0,0,0,0,0,0,6,11,Friday,6.29,26.58,0.66,0.81
2018-01-12,0,0,0,0,0,1,0,0,7,12,Saturday,4.12,33.025,0.52,0.84
2018-02-12,0,0,0,0,0,1,0,0,1,12,Sunday,14.66,31.44,0.99,0.9
2018-03-12,0,0,0,0,0,0,0,0,2,12,Monday,8.82,34.015,0.89,0.88
2018-04-12,0,0,0,0,0,0,0,0,3,12,Tuesday,15.52,22.65,0.97,0.86
2018-05-12,0,0,0,0,0,0,0,0,4,12,Wednesday,8.44,22.585,0.75,0.8
2018-06-12,0,0,0,0,0,0,0,0,5,12,Thursday,10.83,19.225,0.74,0.79
2018-07-12,0,0,0,0,0,0,0,0,6,12,Friday,11.0,18.755,0.48,0.73
2018-08-12,0,0,0,0,0,1,0,0,7,12,Saturday,8.34,12.99,0.18,0.69
2018-09-12,0,0,0,0,0,1,0,0,1,12,Sunday,4.67,20.19,0.44,0.71
2018-10-12,0,0,0,0,0,0,0,0,2,12,Monday,3.84,22.25,0.2,0.77
2018-11-12,0,0,0,0,0,0,0,0,3,12,Tuesday,8.04,19.205,0.1,0.8
2018-12-12,0,0,0,0,0,0,0,0,4,12,Wednesday,8.13,24.825,0.27,0.79
2018-12-13,0,0,0,0,0,0,0,0,5,12,Thursday,12.37,27.745,0.62,0.76
2018-12-14,0,0,0,0,0,0,0,0,6,12,Friday,5.09,31.355,0.46,0.81
2018-12-15,0,0,0,0,0,1,0,0,7,12,Saturday,5.88,33.705,0.97,0.9
2018-12-16,0,0,0,0,0,1,0,0,1,12,Sunday,9.21,32.455,0.36,0.81
2018-12-17,0,0,0,0,0,0,0,0,2,12,Monday,5.59,35.26,0.24,0.78
2018-12-18,0,0,0,0,0,0,0,0,3,12,Tuesday,7.79,29.1,0.04,0.68
2018-12-19,0,0,0,0,0,0,0,0,4,12,Wednesday,7.16,29.04,0.12,0.74
2018-12-20,0,0,0,0,0,0,0,0,5,12,Thursday,11.16,34.0,0.4,0.72
2018-12-21,0,0,0,0,0,0,0,0,6,12,Friday,6.89,37.815,0.97,0.86
2018-12-22,1,0,0,0,0,1,0,0,7,12,Saturday,14.76,25.535,0.97,0.84
2018-12-23,1,0,0,0,0,1,0,0,1,12,Sunday,5.57,27.415,0.84,0.8
2018-12-24,1,0,0,0,0,0,0,0,2,12,Monday,10.34,24.635,0.57,0.76
2018-12-25,1,0,0,0,0,0,2,0,3,12,Tuesday,7.49,22.815,0.19,0.66
2018-12-26,1,0,0,0,0,0,0,0,4,12,Wednesday,4.78,34.395,0.48,0.77
2018-12-27,1,0,0,0,0,0,0,0,5,12,Thursday,5.39,35.95,0.45,0.77
2018-12-28,1,0,0,0,0,0,0,0,6,12,Friday,16.58,36.18,0.99,0.83
2018-12-29,1,0,0,0,0,1,0,0,7,12,Saturday,15.89,35.085,0.91,0.84
2018-12-30,1,0,0,0,0,1,0,0,1,12,Sunday,7.05,21.4,0.98,0.88
2018-12-31,1,0,0,0,0,0,0,0,2,12,Monday,12.28,18.175,0.35,0.76
2019-01-01,1,0,0,0,0,0,2,0,3,1,Tuesday,9.89,28.7,1.0,0.88
2019-02-01,1,0,0,0,0,0,0,0,4,1,Wednesday,10.49,22.415,0.99,0.87
2019-03-01,1,0,0,0,0,0,0,0,5,1,Thursday,8.82,22.665,0.96,0.85
2019-04-01,1,0,0,0,0,0,0,0,6,1,Friday,11.69,23.26,0.09,0.79
2019-05-01,1,0,0,0,0,1,0,0,7,1,Saturday,7.65,33.86,0.0,0.74
2019-06-01,1,0,0,0,0,1,0,0,1,1,Sunday,7.76,38.68,0.12,0.77
2019-07-01,0,0,0,0,0,0,0,0,2,1,Monday,11.16,30.965,0.66,0.78
2019-08-01,0,0,0,0,0,0,0,0,3,1,Tuesday,16.75,40.095,0.81,0.85
2019-09-01,0,0,0,0,0,0,0,0,4,1,Wednesday,13.08,25.0,0.66,0.76
2019-10-01,0,0,0,0,0,0,0,0,5,1,Thursday,15.57,9.07,0.66,0.64
2019-11-01,0,0,0,0,0,0,0,0,6,1,Friday,6.8,14.44,0.56,0.73
2019-12-01,0,0,0,0,0,1,0,0,7,1,Saturday,5.33,22.97,0.81,0.75
2019-01-13,0,0,0,0,0,1,0,0,1,1,Sunday,11.17,21.75,1.0,0.84
2019-01-14,0,0,0,0,0,0,0,0,2,1,Monday,11.6,19.67,0.71,0.77
2019-01-15,0,0,0,0,0,0,0,0,3,1,Tuesday,7.53,17.505,0.79,0.85
2019-01-16,0,0,0,0,0,0,0,0,4,1,Wednesday,12.07,17.31,0.96,0.86
2019-01-17,0,0,0,0,0,0,0,0,5,1,Thursday,8.75,22.955,0.94,0.77
2019-01-18,0,0,0,0,0,0,0,0,6,1,Friday,5.66,27.525,0.9,0.84
2019-01-19,0,0,0,0,0,1,0,0,7,1,Saturday,9.47,20.545,0.95,0.81
2019-01-20,0,0,0,0,0,1,0,0,1,1,Sunday,19.53,9.64,1.0,0.88
2019-01-21,0,0,0,0,0,0,1,0,2,1,Monday,14.27,-0.135,0.59,0.82
2019-01-22,0,0,0,0,0,0,0,0,3,1,Tuesday,9.98,0.195,0.55,0.73
2019-01-23,0,0,0,0,0,0,0,0,4,1,Wednesday,13.32,13.005,0.94,0.81
2019-01-24,0,0,0,0,0,0,0,0,5,1,Thursday,8.36,21.05,0.96,0.9
2019-01-25,0,0,0,0,0,0,0,0,6,1,Friday,12.34,-2.305,0.64,0.84
2019-01-26,0,0,0,0,0,1,0,0,7,1,Saturday,10.46,-13.07,0.46,0.78
2019-01-27,0,0,0,0,0,1,0,0,1,1,Sunday,6.05,-0.595,0.52,0.77
2019-01-28,0,0,0,0,0,0,0,0,2,1,Monday,7.81,-6.27,0.33,0.74
2019-01-29,0,0,0,0,0,0,0,0,3,1,Tuesday,14.19,8.735,0.96,0.88
2019-01-30,0,0,0,0,0,0,0,0,4,1,Wednesday,15.43,-17.07,0.6,0.78
2019-01-31,0,0,0,0,0,0,0,0,5,1,Thursday,15.15,-39.52,0.33,0.71
2019-01-02,0,0,0,0,0,0,0,0,6,2,Friday,6.77,-17.71,0.44,0.69
2019-02-02,0,0,0,0,0,1,0,0,7,2,Saturday,4.3,4.41,0.47,0.79
2019-03-02,0,0,0,0,0,1,0,0,1,2,Sunday,8.92,18.985,0.55,0.85
